id,title,release_date,genres,poster_path,backdrop_path,vote_average,runtime,overview,tagline,original_language
8247,Jumper,2008-02-13,"[{'name': 'Action'}, {'name': 'Adventure'}, {'name': 'Science Fiction'}]",/3pPZ9JhNz3VMmASVir5SMHvTDUU.jpg,/5A1ObQ0fGNHVWivBdlJyO586BTK.jpg,6.2,88,"David jest przeciętnym dzieciakiem, samotnie wychowywanym przez ojca, ponieważ jego matka opuściła go z niewiadomych przyczyn w wieku pięciu lat. Davidowi bardzo podoba się Millie. Szklana kula, którą wręczył jej jako prezent ląduje na środku zamarzniętej rzeki. David próbując zabrać kulę z rzeki, wpada pod lód, lecz zamiast się topić, nagle pojawia się w bibliotece. Nasz bohater odkrywa, że posiada zdolność teleportacji. Od tej pory jego życie się zmienia. Opuszcza ojca, zdobywa pieniądze okradając banki dzięki swej nowej umiejętności i żyje jak tylko chce. Niestety nic nie trwa wiecznie. W wieku 17 lat, na jego drodze staje tajemniczy Roland - Paladyn, którego celem jest unicestwienie wszystkich, którzy posiadają zdolność teleportacji, inaczej zwanych Skoczkami.",Gdziekolwiek. Cokolwiek. Natychmiast.,en
491584,Burning,2018-05-17,"[{'name': 'Mystery'}, {'name': 'Drama'}, {'name': 'Thriller'}]",/xxOA1Qy6kMAH4nLFOC5tUTy2EdU.jpg,/qQEt2FqF8McryFBNX30dyDJKiEK.jpg,7.4,148,"Marzący o karierze pisarza Jong-so, został zmuszony do powrotu na rodzinną wieś. Chłopak przeżywa właśnie zauroczenie Haemi, która twierdzi, że zna go ze szkoły. Pod jej nieobecność Jong-soo opiekuje się kotem, którego nigdy nie udaje mu się zobaczyć, choć znika zostawiane dla niego jedzenie. Z dalekiej podróży Haemi przywozi Bena, zamożnego, pewnego siebie światowca, i to z nim spędza teraz czas. Zrozpaczony Jong-soo krąży wokół szczęśliwej pary - aż do dnia, w którym dziewczyna znika. Z dnia na dzień chłopak nabiera coraz większej pewności, że to Ben jest za to odpowiedzialny.",,ko
63,Twelve Monkeys,1995-12-29,"[{'name': 'Science Fiction'}, {'name': 'Thriller'}, {'name': 'Mystery'}]",/maRQHVmesccBfV0UlMUNxD0evQL.jpg,/mKIkGoyuR71qz6FdiEiOjxvBQcS.jpg,7.6,130,"Zagubiony w czasie przybysz z roku 2035 musi rozwiązać zagadkę, która może ocalić jego towarzyszy lub przyprawić go o szaleństwo. Populację ludzką dziesiątkuje zabójczy wirus. Ci, którym udało się przetrwać, kryją się w podziemnych bunkrach. Cole ""zgłasza się na ochotnika"", by odbyć podróż w czasie i zdobyć próbkę wirusa, która pozwoli naukowcom opracować szczepionkę. Na swej drodze spotyka piękną lekarkę-psychiatrę i niebezpiecznego szaleńca. Z ich pomocą stara się wpaść na trop ""Armii 12 Małp"", radykalnej organizacji, którą podejrzewa o wywołanie epidemii.",Przyszłość jest historią.,en
62,2001: A Space Odyssey,1968-04-02,"[{'name': 'Science Fiction'}, {'name': 'Mystery'}, {'name': 'Adventure'}]",/z5m9wsdN9qDP3zrxAiB76Zmui1q.jpg,/w5IDXtifKntw0ajv2co7jFlTQDM.jpg,8.0,141,"""2001: Odyseja kosmiczna"" to wyprawa w krainę jutra, mapa ludzkiego przeznaczenia, droga do nieskończoności i fascynująca opowieść o starciu człowieka z maszyną - arcydzieło sztuki filmowej, które wyróżniono Oscarem za efekty specjalne. Inspiracją scenariusza była powieść Arthura C. Clarke'a. Na jej podstawie Stanley Kubrick zrealizował film, który od lat niezmiennie fascynuje nowe pokolenia widzów. Najpierw zabiera nas w zamierzchłą przeszłość, gdy na Ziemi żyli przodkowie człowieka. Następnie - dzięki jednemu z najgenialniejszych trików w historii kina - przeskakuje całe tysiąclecia i przenosi widza w skolonizowaną przestrzeń kosmiczną. W finale z kolei przerzuca jednego z bohaterów, astronautę Bowmana (Keir Dullea), w niezbadane rejony kosmosu, realizując tym razem nasze marzenia o nieśmiertelności. ""Otwórz właz, HAL"" i wyrusz w podróż niepodobną do innych, a dane Ci będzie poznać najgłębiej skrywane tajemnice wszechświata.",Ludzka kolonia na Księżycu ... całe nowe pokolenie urodziło się i mieszka tam ... ćwierć miliona mil od Ziemi.,en
1636,Bedazzled,2000-10-19,"[{'name': 'Fantasy'}, {'name': 'Comedy'}, {'name': 'Romance'}]",/zboO9ARdOdUtvREkSKM2XVwjc6R.jpg,/uaTVgIzIn02wd1SBTDXouGTpiIG.jpg,6.1,93,"Eliot to samotny nieudacznik pragnący miłości ślicznej ale nie osiągalnej dla niego dziewczyny. By spełnić swoje marzenie podpisuje pakt z diabłem, który pod postacią pięknej kobiety niespodziewanie wkroczył w jego życie. Szatan daje bohaterowi do spełnienia kilka życzeń, w każdym kolejnym jest jakiś haczyk, który przeszkadza w osiagnięciu pełni szczęścia. [filmaster.pl]",,en
401469,Widows,2018-11-06,"[{'name': 'Drama'}, {'name': 'Crime'}, {'name': 'Thriller'}]",/6deminOHvYJljogmma1tsuYEPbH.jpg,/tkri1hMrb1FhWfb2bWpprsvq9Sd.jpg,6.5,122,"Nagrodzony Oscarem reżyser Steve McQueen i współscenarzystka, autorka bestsellerów Gillian Flynn przestawiają pełen napięcia thriller ze zbrodnią, namiętnością i korupcją w tle. Wdowy to historia czterech kobiet, których nie łączy nic z wyjątkiem długu, pozostawionego im w spadku przez zmarłych mężów, uwikłanych w działalność przestępczą. Kobiety nie mają innego wyjścia, jak wziąć sprawy w swoje ręce i zawiązać spisek, który pozwoli im narzucić światu ich reguły gry.",Zostawione z niczym. Zdolne do wszystkiego.,en
65,8 Mile,2002-11-08,"[{'name': 'Drama'}, {'name': 'Music'}]",/viSeoizEHEOt61ZQ8iiMsG0RH7W.jpg,/jNG7pl0DkN1nzxnbZj4MCGf2VEG.jpg,7.1,110,"""8 Mila"" przedstawia tydzień z życia grupy młodych ludzi, którzy walczą o przetrwanie w najgorszych dzielnicach Detroit w 1995 roku. Tylko hip-hop oddziela takich jak Jimmy ""Rabbit"" Smith junior (Eminem) i jego przyjaciół od pustki i nicości.  Rabbit wie, że muzyka jest dla niego jedyną przepustką do lepszego świata, ale żeby odnieść sukces musi zamienić swój gniew na słowa i stanąć do ostatecznej rozgrywki swego życia...  ""8 Mila"" w reżyserii Curtisa Hansona (""Tajemnice Los Angeles""), laureata Nagrody Akademii - Oscara oraz producenta Briana Grazera, również nagrodzonego Oscarem, to jeden z najbardziej docenionych filmów roku. Wybitne role Eminema, zdobywczyni Oscara Kim Basinger, Brittany Murphy oraz Mekhi Phifer, a także wspaniała muzyka sprawiają, że ""8 Mila"" to jedno z najważniejszych dokonań filmowych roku.","Każda chwila to szansa, aby wszystko zmienić.",en
73,American History X,1998-07-01,[{'name': 'Drama'}],/eb4gkaJyACRn9HtLeSnM0Bu9xiO.jpg,/6qHI1IYj7QlLSCwHRzkL62X175s.jpg,8.3,119,"Opowieść o skinheadzie Dereku, który po brutalnym zabiciu Afroamerykanina próbującego okraść mu mieszkanie, trafia do więzienia. Za kratkami nie ma łatwego życia, gdyż wieść o jego czynach i przywództwie nad miejscową grupą skinheadów jest znana wszystkim współwięźniom. Jednak z biegiem czasu, pod wpływem nieoczekiwanych wydarzeń, jego spojrzenie na czarnoskóre społeczeństwo zmienia się. Po odsiedzeniu wyroku Derek stara się wyrwać z rasistowskiej ""organizacji"" swojego młodszego brata, który powoli zbliża się do upadku.",Ojciec nauczył go nienawiści. Przyjaciele nauczyli go agresji. Wrogowie dali mu nadzieje.,en
467012,Satan's Slaves,2017-09-28,"[{'name': 'Horror'}, {'name': 'Mystery'}]",/xTWgncjZOrMmSjaEwA3DLOxaqf0.jpg,/5PD7GeOq9Npk7wz7QPz1MoK09Mh.jpg,6.7,106,"Rini (Tara Basro) wraz z rodzicami (Bront Palarae i Ayu Laksmi) i trzema młodszymi braćmi zostają zmuszeni do sprzedania domu i zamieszkania u babci, aby opłacić kosztowne leczenie matki. Nieznana choroba, na którą kobieta zapadła trzy i pół roku temu, pochłania resztki rodzinnych oszczędności. Gdy chora umiera, ojciec Rini podejmuje się pracy, pozostawiając dzieci same w domu. Niedługo potem dom zaczyna nawiedzać upiorna zjawa łudząco przypominająca niedawno zmarłą kobietę. Wychodzi też na jaw ukrywany przez lata fakt o zawartym w przeszłości mrocznym pakcie, którego konsekwencje sięgają obecnie domowników. Aby uchronić rodzinę przed niebezpieczeństwem, Rini i jej bracia muszą rozwikłać tajemnicę z przeszłości.",,id
59,A History of Violence,2005-09-23,"[{'name': 'Drama'}, {'name': 'Thriller'}, {'name': 'Crime'}]",/ruSzhnfByXYs0EavlTuWnQz3PBM.jpg,/iZHJsUYxhjI6kbooHoQRWXv6F8E.jpg,7.2,96,"Tom Stall prowadzi lokalną restaurację i wiedzie spokojne życie wraz ze swoją żoną i dwójką dzieci. Życie całej rodziny zmieni się na zawsze, kiedy Tom udaremnia napad rabunkowy. Z dnia na dzień staje się on bohaterem i ulubieńcem mediów, przyciągając tym samym uwagę kilku gangsterów, którzy uważają, że Tom jest kimś innym niż wszyscy myślą.",Życie Toma Stall'a było doskonałe...dopóki nie został bohaterem.,en
71,Billy Elliot,2000-09-28,"[{'name': 'Drama'}, {'name': 'Comedy'}, {'name': 'Music'}]",/mYtqgWCJiXpDeZwjVcC3OQGD8IR.jpg,/urzflyf41uySpgciGHdQzpcaMOY.jpg,7.6,110,"Billy Elliot to 11-latek wychowywany w górniczej rodzinie, gdzie prym wiodą surowy ojciec i brat. By wykrzesać w dorastającym chłopcu wzorzec męskości, ojciec zaprowadza go na trening boksu. Jednak Billy nie pała pasją do tego sportu. Przez przypadek trafia na lekcję tańca klasycznego, gdzie okazuje się, że ma wielki talent. Zaczyna naukę baletu pod czujnym okiem niespełnionej primadonny, pani Wilkinson, która marzy, by Billy został tancerzem Królewskiej Akademii Tańca. Czy mu się to uda i jak zareaguje ojciec, gdy dowie się, że jego syn zamienił rękawice bokserską na atłasowe baletki?",Talent kryje się w każdym z nas. Sztuką jest go odnaleźć.,en
417859,Puss in Boots,2011-10-27,"[{'name': 'Action'}, {'name': 'Adventure'}, {'name': 'Animation'}, {'name': 'Comedy'}, {'name': 'Family'}]",/bAhcjn8JukfJ56OYdvds2d5EgEU.jpg,/c5MCkebYhFuhmi32x760HfcvLIO.jpg,6.6,90,"Przygody uwielbianego przez wszystkich kota… przyjaciela Shreka… Kot w Butach, który jako mistrz fechtunku organizuje napad, którego celem jest kradzież mitycznej gęsi znoszącej złote jaja. Główną rywalką Kota będzie Kitty Kociłapka. Zanim jednak Kot w Butach poznał zielonego ogra, był już znanym w okolicy zawadiaką. Znakomita rozrywka dla widzów w każdym wieku!",Żyj dla niebezpieczeństwa. Walcz o sprawiedliwość. Módl się o miłosierdzie.,en
70,Million Dollar Baby,2004-12-05,[{'name': 'Drama'}],/mBuiYOIdKa5o8AEYGPtMxwaEpSk.jpg,/oGMomeS7bE43eN8SGJUaKvQnmud.jpg,8.0,132,"Frankie Dunn w swoim życiu wytrenował wielu świetnych bokserów. Jego jedynym przyjacielem jest były bokser Scrap. Pewnego dnia u Dunna zjawia się 30-letnia Maggie Fitzgerald. Maggie jest utalentowana, dokładnie wie czego chce i zrobi wszystko, aby to osiągnąć. Jedynie... brak jej wiary w siebie. Frankie początkowo nie sprzyja dziewczynie, gdyż nigdy nie trenował kobiet, a na dodatek uważa, że w wieku 30 lat nie ma już mowy o zrobieniu kariery w boksie. Maggie jednak nie poddaje się, w czym wspiera ją Scrap. Wkrótce i Frankie zmieni zdanie na jej temat...",,en
77,Memento,2000-10-11,"[{'name': 'Mystery'}, {'name': 'Thriller'}]",/nzlv62aC0octS5AklAiWpXLX9Z0.jpg,/7Wev9JMo6R5XAfz2KDvXb7oPMmy.jpg,8.2,113,"Mieszkający w San Francisco detektyw ubezpieczeniowy, Leonard Shelby, w wyniku wypadku traci tzw. pamięć krótkotrwałą. Wie, kim jest i pamięta wszystko sprzed wypadku, ale błyskawicznie zapomina o tym, co wydarzyło się przed chwilą. Nie wie gdzie był, co robił i planował. Przy dłuższej rozmowie zapomina od czego się zaczęła. Powracające wspomnienia śmierci żony powodują, że nie daje za wygraną. Notatki, zdjęcia i tatuaże zastępują mu pamięć. Jedyną motywacją do życia jest obsesyjne pragnienie zemsty na mordercy ukochanej kobiety.",Wspomnień się nie wybiera,en
74,War of the Worlds,2005-06-28,"[{'name': 'Adventure'}, {'name': 'Thriller'}, {'name': 'Science Fiction'}]",/nI2yJoa2FVpTN7A3ALRlOQ7OQaV.jpg,/bInicBgSHfQiWLbnRT5jxw9Grvm.jpg,6.6,116,"Ray Ferrier (Tom Cruise) to rozwiedziony pracownik portowy i jednocześnie niezbyt idealny ojciec. Wkrótce po tym jak jego była żona i jej nowy małżonek wpadają do Ferriera, żeby podrzucić mu dzieciaki - nastoletniego Robbiego (Justin Chatwin) i młodszą córkę Rachel (Dakota Fanning), w mieście rozpętuje się przedziwna burza z piorunami. Chwilę później, na skrzyżowaniu nieopodal swojego domu Ray staje się świadkiem niezwykłego wydarzenia, które na zawsze odmieni życie jego samego i jego rodziny. Gigantyczna wojenna machina, osadzona na trójnogu, pojawia się nagle z głębi ziemi i zanim ktokolwiek jest w stanie zareagować, spala wszystko, co znajdzie się w zasięgu jej rażenia.",Już tu są.,en
69,Walk the Line,2005-09-13,"[{'name': 'Drama'}, {'name': 'Music'}, {'name': 'Romance'}]",/8hUUMyAPRIiLNO4CoGmxb4wESXd.jpg,/pMBKzEotLUzk3NuQiyVjZEDlH70.jpg,7.5,136,"Film przybliża życie legendarnego piosenkarza country Johnny'ego Casha (1932-2003). Cash debiutował w połowie lat 50., gdy związał się z wytwórnią Sun Records w Memphis. W 1957 jego piosenki ""Folsom Prison Blues"" i ""I Walk the Line"" szturmem zdobyły listy przebojów. ""Spacer po linie"" opowiada także o życiu osobistym artysty, jego związku z June Carter i uzależnieniu od alkoholu i amfetaminy, a także o trudnej walce o powrót do normalnego życia.",,en
426063,Nosferatu,2024-12-25,"[{'name': 'Horror'}, {'name': 'Fantasy'}]",/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,/2gAStVyyv9C3BSEKhP0a1aM3Qy9.jpg,6.7,133,"Niemcy, XIX wiek. Młoda udręczona kobieta staje się obiektem obsesji starożytnego transylwańskiego wampira, który zaczyna ją prześladować. Wprowadza do jej życia niewypowiedziany horror.",Poddaj się ciemności.,en
78,Blade Runner,1982-06-25,"[{'name': 'Science Fiction'}, {'name': 'Drama'}, {'name': 'Thriller'}]",/ulibbSdDYniRyx110vhrJyNd3GL.jpg,/hJ5R9d6QuH3tzr8L8neZZTuzNXm.jpg,7.9,117,"""Blade Runner"" opowiada o historii jednego z Łowców Androidów, Ricka Deckarda. Replikanci, bo tak nazwano tych androidów, byli używani do niebezpiecznych badań i kolonizacji innych planet. Po krwawym buncie zespołu androidów na pozaziemskiej kolonii, Replikanci nie mogli przebywać legalnie na Ziemi. Są oni owładnięci panicznym strachem przed nieuchronną śmiercią i za wszelką cenę starają się dotrzeć do ich konstruktorów - jedynych ludzi mogących przedłużyć ich życie. Replikanci zostali bowiem zabezpieczeni przed długotrwałym życiem ze względu na rozwijające się w nich uczucia. Specjalny oddział policji - tytułowi ""Łowcy Androidów"" - są detektywami, którzy mają za zadanie odnaleźć i wyeliminować zbiegłych androidów. Akcja rozgrywa się w Los Angeles w 2019 roku gdy jeden z najlepszych Łowców zostaje ranny podczas wykonywania testu Voigta-Kampffa na jednym z androidów i właśnie Deckard przejmuje jego zadanie - wyeliminowanie zbiegłych androidów typu Nexus-6.",Człowiek znalazł swoją drugą połówkę...teraz ma problem.,en
696393,Cold Storage,2026-01-22,"[{'name': 'Horror'}, {'name': 'Science Fiction'}, {'name': 'Comedy'}]",/mveiqAfSW9K3AwNRH6CGzojuxSJ.jpg,/puqQGxK9HYITUKhCdREg3XOLlZd.jpg,6.8,99,"Wysoce zaraźliwy i nieustannie mutujący mikroorganizm został zamrożony i zamknięty w ściśle strzeżonym laboratorium wojskowym wiele dekad temu. Najniższy poziom, w którym zabezpieczono śmiercionośnego intruza starannie zapieczętowano, nikt nie miał do niego dostępu od lat. Obecnie obiekt zostaje sprzedany i zamieniony na magazyn. Wraz ze zmianą klimatu rośnie temperatura pod ziemią co powoduje ożywienie zapomnianego zagrożenia sprzed lat. Dwójka nietypowych pracowników magazynu i emerytowany rządowy specjalista od bioterroryzmu nieoczekiwanie będą musieli podjąć próbę zapanowania nad mikroorganizmem, który uwalnia się ze swojego więzienia i zaczyna się rozmnażać w niekontrolowany sposób.",Tak się zaczyna koniec świata.,en
614479,Insidious: The Red Door,2023-07-05,"[{'name': 'Horror'}, {'name': 'Thriller'}]",/xGt8bF0IyL91vu734mx5HPYhiHb.jpg,/i2GVEvltEu3BXn5crBSxgKuTaca.jpg,6.5,107,"Aby raz na zawsze uwolnić się od swoich demonów, Josh Lambert i Dalton Lambert muszą zagłębić się w The Further bardziej niż kiedykolwiek wcześniej, stawiając czoła mrocznej przeszłości swojej rodziny i wielu nowym i bardziej przerażającym koszmarom, które czają się za czerwonymi drzwiami.",Czy odważysz się wejść?,en
81,Warriors of the Wind,1984-03-11,"[{'name': 'Adventure'}, {'name': 'Animation'}, {'name': 'Fantasy'}]",/jisAAzfCMDyd9iqhlJf5sESQ5f8.jpg,/ulVUa2MvnJAjAeRt7h23FFJVRKH.jpg,7.9,116,"Tysiąc lat po „Siedmiu Dniach Ognia”, czyli wojnie zakończonej wielkim ekologicznym kataklizmem, Ziemia porośnięta jest toksyczną dżunglą, pełną ogromnych owadów-mutantów. Oddychanie bez maski tlenowej grozi śmiercią w ciągu kilku minut. Jedną z ostatnich zamieszkałych przez ludzi oaz jest królestwo zwane Doliną Wiatru. Wieje tam „wiatr bogów”, odpędzający trujące opary. Następczyni tronu, księżniczka Nausicaä, razem z mistrzem Yupą próbują zrozumieć mechanizmy rządzące przyrodą i znaleźć sposób, który zapewni ludziom bezpieczeństwo. Delikatna równowaga zostaje zachwiana, gdy nieopodal rozbija się samolot przewożący potężną broń. Sąsiedzi Doliny Wiatru planują użyć jej, by zniszczyć owady i dżunglę, nieświadomi, że ściągną w ten sposób zgubę na resztę ludności.",,ja
180299,The Raid 2,2014-03-27,"[{'name': 'Action'}, {'name': 'Crime'}, {'name': 'Thriller'}]",/uXwwi0L5s42B9gQwhtgW2Zoev3K.jpg,/wJD1VaO6XMkOSAacUGLkzOKAd4D.jpg,7.6,150,"Po wydarzeniach z filmu Raid Rama (Iko Uwais) zostaje zmuszony do pracy jako tajniak, aby zapewnić bezpieczeństwo swojej żonie i dziecku. Dostaje zadanie zbliżenia się do lokalnego bossa, Banguna (Tio Pakusodewo), aby poznać nazwiska skorumpowanych stróżów prawa. Chcąc zdobyć jego zaufanie, zostaje wsadzony do więzienia, żeby zaprzyjaźnić się z synem mafiosa, Uco (Arifin Putra). Misja nieoczekiwanie komplikuje się, kiedy dochodzi do starć pomiędzy rywalizującymi gangami.",,id
79,Hero,2002-12-19,"[{'name': 'Drama'}, {'name': 'Adventure'}, {'name': 'Action'}, {'name': 'History'}]",/faHvMujqv5MFDWkjRiSsWZx43x8.jpg,/jDz6RYN3nKYtlo7J9IMvGoJit7B.jpg,7.5,99,"Akcja rozgrywa się w Chinach dwa tysiące lat temu, podczas trwania wojny domowej. Troje doskonałych zabójców ""Śnieżynka"" (Maggie Cheung), ""Złamany Miecz"" (Tony Leung) i ""Niebo"" (Donnie Yen) usiłują dokonać zamachu na władcę próbującego zjednoczyć kraj. Władca w obawie o swoje życie, wyznacza wysoką nagrodę za pokonanie zamachowców. Do Cesarza przychodzi wojownik o imieniu ""Bezimienny"" (Jet Li) oznajmiając, iż zabił zamachowców. Na dowód daje mu ich miecze. Cesarz pozwala zbliżyć się Bezimiennemu na parę kroków, by ten opowiedział mu o swoim wyczynie. Po zakończeniu historii Bezimiennego władca sam zaczyna jednak opowiadać bardziej prawdopodobną wersję wydarzeń. Bezimienny widząc mądrość cesarza opowiada mu więc, co się zdarzyło naprawdę... Ale czy rzeczywiście?",,zh
8275,American Pie Presents: The Naked Mile,2006-12-04,[{'name': 'Comedy'}],/dBNMHjB2H7nlolgxFT0tAyndwRE.jpg,/9IUZw1blAscYnyFi5vEFlHVXAWr.jpg,5.5,97,"Odważysz się na uczestnictwo w najbardziej odjazdowej tradycji uczelni z setkami golusieńkich studentów? Zatem szykuj się na skosztowanie kolejnego kawałka amerykańskiego placka serwowanego w stylu Stiflera - oto ""American Pie: Naga mila""!  Ledwie Erik Stifler zdał sobie sprawę, że może być pierwszym uczniem, który ukończy studia będąc prawiczkiem, postanowił dołożyć wszelkich starań, aby to zmienić. Po wysłuchaniu kilku rzeczowych rad ojca Jima (Eugene Levy), Eryk jest gotów do startu w niesławnym dorocznym wyścigu - ""Nagiej mili"", podczas którego jego oddani przyjaciele i grupka niespecjalnie odzianych panienek zrobią wszystko, by był to niezapomniany weekend. Nadziewany naprawdę gorącymi laskami, tradycyjnymi odjazdami Stiflera i miłością nowy kawałek American Pie dostarczy ci znakomitej rozrywki, aż do ostatnich metrów przed metą!",,en
